CPE,consumo_mean,consumo_std,consumo_min,consumo_max,consumo_median,consumo_q25,consumo_q75,n_registos,consumo_cv,consumo_iqr_norm,consumo_noite,consumo_manhã,consumo_tarde,consumo_h00,consumo_h01,consumo_h02,consumo_h03,consumo_h04,consumo_h05,consumo_h06,consumo_h07,consumo_h08,consumo_h09,consumo_h10,consumo_h11,consumo_h12,consumo_h13,consumo_h14,consumo_h15,consumo_h16,consumo_h17,consumo_h18,consumo_h19,consumo_h20,consumo_h21,consumo_h22,consumo_h23,consumo_seg,consumo_ter,consumo_qua,consumo_qui,consumo_sex,consumo_sab,consumo_dom,consumo_dias_uteis,consumo_fim_semana,racio_weekend_util,hora_pico,valor_pico,hora_vale,valor_vale,racio_pico_vale,consumo_pico_tarde,consumo_noturno,racio_dia_noite,variabilidade_intra_dia_mean,variabilidade_inter_dia,amplitude_diaria_mean
PT0002000069803182JW,0.47312706286070816,0.7091674130364177,0.0,4.684,0.044,0.004,1.332,32055,1.4988942056041328,2.8068569824993763,0.8133068713724022,0.11468013972055888,0.15159630738522953,1.0115538809344387,0.8834640718562874,0.8093952095808384,0.8009820359281438,0.802131736526946,0.7958293413173653,0.6180449101796407,0.3337904191616767,0.0654431137724551,0.06211976047904192,0.06936826347305389,0.07232335329341318,0.08503592814371258,0.08073053892215569,0.08580239520958084,0.09742814371257484,0.10203892215568863,0.16760778443113772,0.3759700598802395,0.44798802395209575,0.6491437125748503,0.9175508982035928,1.0116646706586827,1.0132694610778443,0.4570624999999999,0.456315240990013,0.4759661384849142,0.5033971631205674,0.5037774329416981,0.46613941368078177,0.45048632218844986,0.4791006828926632,0.458312018239062,0.9566089855516681,23.0,1.0132694610778443,9.0,0.06211976047904192,16.311548101021785,0.10310728542914172,0.8505593793573366,0.31085324039496326,0.43520325028181617,0.4334054803948326,1.0384835820895522
PT0002000071896778MT,9.930855092969743,13.189771209434392,0.0,68.0,2.0,1.0,15.0,69969,1.328160675586909,1.4097476872772907,8.88989907653601,13.006344307270233,8.936385459533607,8.600550017188038,12.475240715268226,12.477023319615911,11.843278463648835,11.556927297668038,11.242455418381343,12.696159122085048,14.25925925925926,12.2781207133059,12.710562414266118,13.007544581618657,12.46639231824417,13.316186556927297,11.724622770919067,10.12928669410151,8.897805212620028,8.310699588477366,7.678669410150891,6.877229080932785,4.6824417009602195,5.181069958847736,5.083676268861454,4.984910836762689,5.864197530864198,11.885204848242012,12.920906240517851,12.598136459272618,12.557857857857858,11.3790201382627,4.077106281631438,4.2302879841112215,12.26703062903938,4.153670521665757,0.338604398022199,7.0,14.25925925925926,19.0,4.6824417009602195,3.0452614618426836,10.009545038866024,11.365912538628399,0.8759730307079312,6.211269680758692,10.060484147452076,21.23013698630137
PT0002000073231742VK,4.895063162657601,3.366431179767814,0.0,22.0,3.0,3.0,5.0,81773,0.6877196611984328,0.4085749118126131,3.216894586197617,7.494767214397496,5.650136932707356,3.1744768641320364,3.1812573443008225,3.17018779342723,3.171654929577465,3.171361502347418,3.151995305164319,3.1549295774647885,3.3937793427230045,7.911384976525822,7.752053990610329,8.356514084507042,8.344483568075118,9.210387323943662,7.123826291079812,6.205399061032864,5.98268779342723,5.040199530516432,5.08362676056338,4.465082159624413,3.4468896713615025,3.2423708920187795,3.2866784037558685,3.260856807511737,3.1898474178403755,5.483901272525408,5.5409052092228865,5.68263728755658,5.6687898089171975,5.520192887281495,3.1620121274233495,3.2175138829560015,5.579242276255591,3.1897582642863243,0.5717189013033995,12.0,9.210387323943662,5.0,3.151995305164319,2.9220815490597656,6.441021126760563,3.1701556231582146,1.8137968676356393,2.4256793052305214,1.608763448818481,8.580304806565065
PT0002000073481266XH,4.32387091861985,3.6557156380330182,0.0,24.0,2.0,2.0,7.0,78803,0.8454728891860392,1.156371245605076,2.2474933367178576,6.38778928136419,6.411337799431587,2.0574045801526717,1.971951219512195,1.9652862362971986,1.9497563946406822,1.9491473812423874,1.9156516443361753,1.8209500609013398,2.44884287454324,5.832216808769793,6.877588306942752,7.452496954933008,8.021924482338612,7.693666260657735,6.861144945188794,6.19427527405603,6.709805115712546,7.274056029232643,6.517052375152254,4.911693057247259,3.5943970767356883,2.6211936662606576,2.440316686967113,2.4013398294762487,2.2816686967113275,5.332650698958241,5.231365215068127,5.330335678034013,5.4624488343121556,5.095564659779123,1.9683002207505518,1.8853458175072872,5.2905069715262565,1.9268303453148459,0.3642052369810932,11.0,8.021924482338612,6.0,1.8209500609013398,4.405351170568562,6.875,1.9681995760302184,2.7713024201940595,2.7497843298470546,1.7910630600130613,10.083941605839415
PT0002000073598156DE,0.63307512864494,0.6355174640140218,0.0,3.36,0.976,0.004,1.12,46640,1.003857891833959,1.7628239516986433,0.3769775223061085,0.6710668724279836,1.1069272976680384,0.006631469979296066,0.004678350515463918,0.0046728395061728396,0.005438271604938272,0.006448559670781893,0.005308641975308642,0.004681069958847737,0.004802469135802469,0.015497942386831276,0.7113991769547325,1.0990699588477366,1.097611111111111,1.0980205761316872,1.0870205761316873,1.087417695473251,1.0856995884773661,1.0849835390946503,1.0835884773662552,1.2128539094650206,1.4854053497942388,1.5392222222222223,1.4468395061728394,0.006687242798353909,0.004664609053497942,0.6312502605329761,0.6315618395594582,0.6299630842512653,0.6305606037735849,0.6340918151615826,0.6370675124603534,0.6371284375944395,0.6314806143528636,0.6370979681244807,1.0088955284516117,20.0,1.5392222222222223,23.0,0.004664609053497942,329.97882664314074,1.0877884087791496,0.005529688875326938,171.1682328581834,0.6249990588519806,0.09475098283358335,1.70900205338809
PT0002000073717386HC,5.495710442154424,9.045083513101936,0.0,33.0,1.0,1.0,2.0,78796,1.645844264960235,0.18196009606502864,3.1416421245049255,8.022431993503858,7.674736094194072,0.9026927784577723,0.8975609756097561,0.9056029232643118,0.9034713763702802,0.9101705237515225,0.9056029232643118,0.8964677222898904,0.9004263093788063,1.8239951278928137,13.092874543239951,14.939707673568819,10.046285018270401,7.331303288672351,5.963763702801462,2.6890986601705236,1.0593788063337393,7.1105359317904995,13.479902557856272,15.745736906211937,15.43727161997564,10.260962241169306,3.8711936662606576,0.8952496954933008,0.8998172959805115,5.435541310541311,5.519857524487978,5.608707264957265,5.592111121004363,5.524403277520484,5.4715181489004685,5.319434628975265,5.536124516944776,5.395486463807799,0.9745962987814821,18.0,15.745736906211937,22.0,0.8952496954933008,17.58809523809524,6.272330491270807,0.9041835834529924,8.61612246513179,6.997048925569821,3.6562459735762793,17.888077858880777
PT0002000075637532JB,4.327611342976388,5.407327925580684,0.0,31.0,2.0,1.0,5.0,69964,1.249494812965737,0.9242974202135565,1.4121868923710397,8.301726108824875,6.181012802926383,1.2806473829201102,1.2675378266850068,1.2568587105624143,1.255829903978052,1.258230452674897,1.2551440329218106,1.2743484224965707,1.7424554183813443,8.302126200274348,9.886145404663923,10.592592592592593,9.633744855967079,9.65329218106996,8.15329218106996,7.6598079561042525,6.847736625514403,5.558299039780521,4.992798353909465,3.874142661179698,2.0723593964334706,1.5517832647462277,1.5432098765432098,1.5593278463648834,1.3700274348422496,5.416007212260843,5.691412966521695,5.709247570383729,5.779891848588023,5.220919747520289,1.2851046938572988,1.258913496871586,5.563270303906219,1.2720142956418148,0.22864506417181943,10.0,10.592592592592593,5.0,1.2551440329218106,8.439344262295084,7.14420438957476,1.2623747182903817,4.621158295867059,3.7983956319663257,2.6141972678738563,13.013698630136986
PT0002000077394934QY,20.469668336609804,9.759624755954267,0.0,83.0,18.0,14.0,24.0,78845,0.4767847038586,0.48852770037876464,15.105560767806882,25.290093382054405,26.38535322777101,14.653904130238168,14.614329268292684,14.58130328867235,14.589220462850182,14.60688185140073,14.41747868453106,13.615712545676004,16.02557856272838,20.27466504263094,25.445797807551767,29.048721071863582,30.303897685749085,30.64190012180268,28.82429963459196,27.828562728380025,27.828258221680876,27.007612667478686,25.214677222898903,21.608708891595615,18.324908647990256,16.21498172959805,15.453105968331304,15.245127892813642,14.953714981729599,21.01985752448798,21.813425556442315,21.637756010685663,22.072096128170895,21.112486640541505,18.527770419426048,17.141166077738514,21.531423487544483,17.834621329211746,0.8283066532748629,12.0,30.64190012180268,6.0,13.615712545676004,2.250480833743347,27.89088509947219,14.57718628099753,1.6020812476583877,7.078719306065446,5.537119988513,24.29440389294404
PT0002000077647404EM,3.4400984821564546,6.608157744514872,0.0,35.0,1.0,0.0,1.0,78796,1.9209210953671574,0.29068935240863847,4.826190717985173,1.725943970767357,2.383475436459602,4.466034271725826,0.7439024390243902,0.7101096224116931,0.7189403166869671,0.7131546894031668,0.7113276492082826,0.7131546894031668,0.6321559074299634,0.620584652862363,1.676613885505481,2.3459196102314253,2.6522533495736904,2.428136419001218,1.5557247259439708,1.347442143727162,1.5459805115712546,1.6071863580998782,2.2841047503045067,5.96041412911084,9.60688185140073,10.269488428745433,10.59774665042631,10.262484774665042,8.394336175395859,4.367821209153236,4.110774710596616,4.336806483213109,5.124476894310391,3.369334876680616,1.795107303718096,1.0095397933044783,4.261842855107565,1.4023582405935346,0.3290497299572864,21.0,10.59774665042631,8.0,0.620584652862363,17.07703631010795,1.7947624847746653,1.3439114980767213,2.597073363055144,4.977890113754847,2.8222951488587738,13.908759124087592
PT0002000078207354XC,3.6349458135580317,2.960087125087204,0.0,20.0,2.0,1.0,6.0,78802,0.8143414721744506,1.3755363233615299,2.917576280651876,3.987565976451482,4.7165550142103125,2.0946854001221746,1.2463414634146341,1.2448233861144946,1.2384287454323994,1.225943970767357,1.2095006090133984,1.220462850182704,1.6020097442143728,3.662911084043849,4.461023142509135,4.740560292326431,4.851400730816078,4.607490864799026,4.015225334957369,4.228989037758831,4.645858708891596,4.785931790499391,5.048416565164434,5.574908647990256,5.687576126674787,5.500304506699147,5.312423873325213,5.057247259439707,3.96863580998782,3.878283322945419,4.0100632291388365,3.822439893143366,4.025013352323304,3.876057341287508,3.2536865342163357,2.590708355414238,3.922375567625323,2.922241356471056,0.7450182436864998,19.0,5.687576126674787,5.0,1.2095006090133984,4.702416918429003,4.555318717011774,1.376620595810743,3.1755977969577707,2.3225661940393802,1.580353297962648,7.094890510948905
PT0002000078233981HJ,2.615626375776549,3.828002452487927,0.0,16.0,1.0,0.0,2.0,81772,1.4635127126485858,0.7646352011595017,2.8582053038457773,2.411189358372457,2.335142801251956,0.6347287735849056,0.5637485311398355,0.5536971830985915,0.556924882629108,0.5557511737089202,0.5551643192488263,0.5536971830985915,0.5616197183098591,0.9583333333333334,2.704518779342723,3.910504694835681,4.01731220657277,2.3148474178403755,1.1117957746478873,1.637030516431925,2.1393779342723005,2.3386150234741785,2.509976525821596,4.27406103286385,7.27406103286385,7.230927230046948,6.598004694835681,5.881455399061033,3.3271713615023475,2.887275832621691,2.2742100768573867,3.00290325335155,2.558712121212121,2.20099896658629,3.1858558250768705,2.195386586928663,2.5855138024983293,2.690684662367061,1.0406769670953244,19.0,7.27406103286385,2.0,0.5536971830985915,13.137254901960786,2.008607198748044,0.5700024772350312,5.4972001329916305,3.4019123867604475,1.1747438423289043,10.17116060961313
PT0002000078294957RQ,5.48155997766384,7.566806092021957,0.0,48.0,2.0,1.0,6.0,78796,1.3804110732811534,0.9121490999594838,2.0112724687722148,9.861246447421843,8.03892610637434,1.8289473684210527,1.6152439024390244,1.5761266747868452,1.56394640682095,1.5505481120584652,1.5249695493300852,1.6068818514007308,2.721071863580999,9.193361753958587,11.314859926918393,11.879719853836784,11.076431181485992,12.982034104750305,11.514920828258221,10.48477466504263,8.093788063337394,6.943970767356882,6.407125456760049,4.788976857490865,2.6823995127892815,2.4993909866017052,2.5776492082825824,2.6218026796589524,2.4859926918392206,6.854166666666667,7.18993766696349,7.169115682607534,7.225091265247975,6.4969723953695455,1.7543937119138038,1.7421605865206253,6.987052999002707,1.74827768945416,0.2502167494226392,12.0,12.982034104750305,5.0,1.5249695493300852,8.512979233226838,9.404435647584245,1.6099636689760706,4.532996579827905,4.644533153820189,4.184003184306418,15.200729927007298
PT0002000078441876HB,218.19303008070432,103.09542577325068,0.0,574.0,196.0,130.0,303.0,40890,0.47249642087613053,0.7928759224619205,153.9480481361902,260.90639671361504,303.9319248826291,117.19257950530036,112.26525821596245,108.65023474178403,107.66549295774648,112.31338028169014,124.20129107981221,139.17194835680752,169.09976525821597,196.29225352112675,270.11795774647885,296.6032863849765,308.7335680751174,324.59154929577466,298.0363849765258,300.57159624413146,305.643779342723,314.6038732394366,317.4031690140845,287.3327464788732,268.07042253521126,253.4137323943662,216.44307511737088,158.75469483568074,129.1050469483568,230.18616567036722,236.2614859094791,239.3947053800171,241.04166666666666,237.57413194444445,175.89186880765288,167.30452604611443,236.8895514204448,171.59783072849945,0.7243790606194278,12.0,324.59154929577466,3.0,107.66549295774648,3.014815057069039,310.14172535211264,113.71470613038262,2.344754502932198,87.89111391194125,46.288495403143514,288.59718969555036
PT0002000081344542CP,3.1153074951140893,4.613341616863381,0.0,25.0,1.0,0.0,4.0,78798,1.4808623624148634,1.283982401824996,3.4775831429296775,2.166412911084044,3.339981729598051,1.68868501529052,0.7548780487804878,0.5819123020706456,0.5682095006090134,0.5490255785627284,0.5438489646772229,0.5475030450669914,0.5526796589524969,0.6482947624847747,1.938489646772229,3.2506090133982948,3.5627283800243603,3.045676004872107,2.0532886723507917,1.7253349573690622,2.186662606577345,2.6970158343483557,4.463763702801462,6.913824604141291,8.334652862362972,8.286540803897685,7.814555420219245,6.98599269183922,5.064250913520097,2.9061442564559217,3.515094843708255,3.5757413839166445,3.465640021363717,3.4161175422974175,3.145430463576159,1.7933928098224539,3.3757479697962673,2.469531043009803,0.7315507748520823,19.0,8.334652862362972,5.0,0.5438489646772229,15.325307950727884,2.6952902963865206,0.7810932349984364,4.642661190740855,3.9894557902283565,1.6249625111096948,13.201946472019465
PT0002000081997398TD,27.675985031917236,18.046018222064596,0.0,155.0,24.0,12.0,39.0,81774,0.652046104276075,0.9755750326090414,17.404031508390823,33.777142018779344,42.10969287949922,15.406194690265487,12.102526439482961,10.665592028135991,9.586854460093896,9.507042253521126,9.501173708920188,9.957453051643192,21.710093896713616,31.471830985915492,37.757335680751176,30.917840375586856,37.74119718309859,43.06455399061033,43.5724765258216,40.41197183098591,35.24325117370892,38.66050469483568,48.92018779342723,45.84976525821596,33.54694835680751,30.63262910798122,27.061032863849764,22.402288732394368,18.469776995305164,28.866256725595697,28.762510674637063,29.080536339567853,28.9165016785745,28.976407783709316,25.200324619853067,23.94892817490819,28.920355043780738,24.574546231048473,0.8497318305341198,17.0,48.92018779342723,5.0,9.501173708920188,5.1488573193329215,41.64549100156495,11.128230596736609,3.1256039983860626,15.83895509869835,7.283839534445839,55.42672919109027
PT0002000082549706RH,9.120917726736591,5.640080334674839,0.0,37.0,7.0,5.0,10.0,78847,0.6183676362019795,0.5481904507638805,9.327340956920814,8.569123020706456,9.259541209906619,9.305212413377523,9.550914634146341,10.100487210718637,9.487819732034104,9.376979293544458,9.314555420219245,8.888855054811206,7.42326431181486,7.338002436053594,8.383069427527406,9.383069427527406,9.5,9.38733252131547,9.091656516443361,8.947624847746651,9.249086479902559,9.339829476248477,9.422350791717419,9.506699147381243,8.978075517661388,9.199147381242387,9.270706455542022,9.235688185140074,9.220158343483556,8.999198575244879,9.401170524075551,9.461038382758927,9.684646194926568,9.454982634250602,8.455629139072848,8.399929341105812,9.400231316725979,8.42778292930631,0.8965505895914098,2.0,10.100487210718637,8.0,7.338002436053594,1.3764627769939415,9.239646772228989,9.522661450673384,0.9405771861631282,1.852223583563062,5.29570426302375,8.717761557177615
PT0002000082592498EF,0.5385689880229921,0.6736693558561494,0.0,3.552,0.188,0.104,1.128,43667,1.2508506260805898,1.901334875888331,0.4523612040133779,0.3020197802197802,0.9474311355311356,0.3923003865267808,0.3953678414096916,0.3953230769230769,0.39561098901098896,0.3953120879120879,0.39403736263736266,0.36900000000000005,0.32284835164835163,0.29714505494505494,0.29716263736263737,0.2979208791208791,0.29804835164835164,0.2989934065934066,0.6858351648351648,0.9643252747252746,0.9745758241758242,0.9751626373626374,1.0198725274725273,1.0648153846153845,1.0272153846153846,0.5005120879120879,0.390221978021978,0.3872945054945055,0.3857164835164835,0.3073081115742225,0.6398486937009136,0.7184975953831356,0.731521383950024,0.7065008015389548,0.4281718775052108,0.23775296759704845,0.6207536863700475,0.33298532595621844,0.5364210205555142,18.0,1.0648153846153845,8.0,0.29714505494505494,3.583486808529522,0.8197941391941391,0.39465862406999813,1.5493857140633014,0.340063816405559,0.4836318348729296,0.9338771929824561
PT0002000084414998AX,1.0007122083037534,0.877139750001343,0.0,10.12,0.916,0.368,1.036,43667,0.8765154883921417,0.6675245834487084,0.7330757318916937,1.1526087912087912,1.3837699633699634,0.704463832136941,0.7124449339207048,0.7281230769230769,0.6988637362637363,0.7148725274725275,0.7164417582417583,0.6934175824175824,0.7220285714285715,0.8649934065934066,1.1987208791208792,1.3348901098901098,1.391654945054945,1.4033648351648353,1.4064747252747254,1.3989428571428573,1.4376527472527474,1.4079252747252746,1.3996967032967031,1.2519274725274725,0.9173978021978022,0.7273758241758242,0.7357406593406594,0.7291692307692308,0.718410989010989,0.9898096153846154,0.9990876743067799,1.0031189483808913,1.0101374779682744,1.0228162872715614,0.9924373897707232,0.9875675328841835,1.004993332478523,0.9900030470692005,0.9850841941683799,15.0,1.4376527472527474,6.0,0.6934175824175824,2.0732856848544396,1.409009523809524,0.7125349774931241,1.6045005660600107,0.5255891007224403,0.5942094013098993,1.7281754385964911
PT0002000085555547GN,1.4436329677861548,1.3525036158381114,0.0,8.892,1.38,0.088,2.148,46688,0.936874985552739,1.4269554976699228,2.3279753424657534,0.7587311385459534,0.35742386831275724,2.1115737373737375,2.1286350515463917,2.3182572016460905,2.3676419753086417,2.377135802469136,2.3578312757201645,1.9690370370370371,1.0293086419753086,0.8846152263374486,0.7707777777777778,0.6828724279835391,0.5966687242798354,0.5881440329218107,0.4836172839506173,0.4554979423868313,0.4439259259259259,0.29033333333333333,0.22046707818930042,0.25070164609053497,1.20538683127572,2.7920781893004114,2.9824197530864196,2.8835493827160494,2.4457551440329217,1.5006038410004467,1.457788361363298,1.4308978862756774,1.457163494680054,1.482148595590456,1.3820945476514122,1.3937503777576308,1.4656835181918741,1.3879211420802178,0.9469446335812064,21.0,2.9824197530864196,17.0,0.22046707818930042,13.527732927660129,0.41366426611796986,2.27684584067736,0.42948263043132795,1.1756535072636978,0.5629477952516349,3.5979219712525663
PT0002000085641795MX,0.08575050690956733,0.08247043328175753,0.0,1.388,0.068,0.048,0.072,32057,0.9617486386259038,0.27988172740845074,0.0618788143525741,0.059378742514970065,0.15984481037924153,0.05974115876598947,0.05955688622754491,0.059212574850299404,0.05902994011976048,0.05913173652694611,0.05897604790419162,0.05899401197604791,0.059011976047904195,0.05937425149700599,0.05951197604790419,0.05952694610778444,0.05948203592814372,0.05936526946107784,0.10298203592814371,0.15788323353293413,0.1773622754491018,0.1810119760479042,0.17708982035928145,0.16273952095808383,0.08862574850299401,0.06009580838323353,0.06028443113772455,0.05956586826347305,0.05932035928143712,0.06414326025613197,0.09545040156283915,0.09604167571087475,0.09074761799246621,0.09665706051873199,0.09858241042345277,0.058965921423920126,0.0885653753556577,0.0787698653929657,0.8893979738316973,16.0,0.1810119760479042,5.0,0.05897604790419162,3.0692456086912374,0.14261576846307386,0.059274724065788674,1.6694946099706092,0.050782581389741725,0.03835486050884176,0.1683223880597015
PT0002000100113293JT,42.289255490877075,14.71503425705378,0.0,74.0,46.0,41.0,51.0,81772,0.34796153505772187,0.23646668365105808,40.9066934142284,44.47598787167449,42.86629499217528,38.806603773584904,38.942126909518215,38.970657276995304,38.938380281690144,38.9325117370892,38.88174882629108,39.916079812206576,40.65082159624413,44.759096244131456,46.32306338028169,46.05897887323944,45.019366197183096,44.044600938967136,42.49354460093897,41.65669014084507,41.916373239436616,42.67869718309859,43.68926056338028,44.76320422535211,46.039612676056336,45.87529342723005,44.14847417840375,42.038145539906104,39.37852112676056,42.299829205807,42.19634469211717,42.24365872405841,42.935955926659204,42.92552733534223,43.324564400409976,40.108253588516746,42.51895133653187,41.71668375192209,0.9811315293676944,9.0,46.32306338028169,0.0,38.806603773584904,1.1936902195964165,42.74652777777777,38.912004800861475,1.1243849437653126,4.532985808656297,13.895467633013945,17.83352872215709
PT0002000100742616GC,3.3437141417842096,4.187327856104421,0.0,22.176,1.072,0.336,5.656,43672,1.2522983958999732,1.5910450996750702,3.191347563209967,4.127021978021978,2.8650278388278387,6.00568281938326,5.837422907488987,5.16141978021978,4.624945054945055,4.032219780219781,3.5700835164835163,3.418567032967033,3.76401978021978,3.7156483516483516,2.8150395604395606,4.406639560439561,4.777558241758242,5.283226373626373,4.424841758241758,2.8647450549450553,3.1367824175824177,2.7064637362637365,2.404173626373626,1.6531604395604396,1.107413186813187,0.9835978021978021,0.8829098901098901,0.8644219780219781,1.819487912087912,3.893503045848028,4.103075492867447,3.975815355024844,3.9304728669761486,3.736466175056108,1.879126503126503,1.8852999679178697,3.9278744912022048,1.8822124929837223,0.47919364460335223,0.0,6.00568281938326,22.0,0.8644219780219781,6.9476285565133615,3.470038827838828,4.871962309790063,0.6201914102973382,2.791142961768079,2.5601555913943517,9.921289473684212
PT0002000101964938LF,5.218200220283988,4.482675979418303,0.0,29.0,3.0,2.0,9.0,67186,0.8590463742639497,1.3414586839327989,2.807241112368249,7.039583333333334,8.21672619047619,2.1647523330940417,2.3475,2.4985714285714287,2.500714285714286,2.4939285714285715,2.4910714285714284,2.4775,3.4875,7.386785714285714,7.806071428571428,7.776428571428571,7.816071428571429,7.964642857142858,8.636785714285715,8.571428571428571,8.644642857142857,8.211428571428572,7.779642857142857,7.456428571428572,6.881428571428572,3.3560714285714286,2.1742857142857144,2.152857142857143,2.145,6.50255288110868,6.452755495364101,6.547566948004585,6.4744297469013645,6.189329998958008,2.1879754089819734,2.172327568243384,6.433331249609302,2.18015108101068,0.33888369748457786,15.0,8.644642857142857,23.0,2.145,4.03013653013653,8.301428571428572,2.4160896745632927,2.7530834217789204,3.1408592644105005,2.510679547768192,9.68188302425107
PT0002000102936404ME,5.105771427121139,2.617116020974635,0.0,22.0,5.0,4.0,6.0,78802,0.5125799418032863,0.3917135791422784,5.189876630959029,3.84475233455136,6.198639870077142,4.14752596212584,4.300304878048781,4.35809987819732,4.307551766138855,4.326431181485993,4.253958587088916,3.3337393422655297,0.7978075517661388,0.5819123020706456,4.375456760048721,5.797198538367844,5.774056029232643,5.742082825822168,5.756090133982948,5.791412911084044,5.787454323995128,5.734165651644336,6.537758830694275,7.58495736906212,7.709196102314251,8.39403166869671,8.410170523751523,4.623934226552985,4.10931790499391,5.107381355177633,5.094122885129118,5.186804380731902,5.155866120705003,5.185768991005433,5.059602649006623,4.952481893658364,5.145988781052444,5.0060493663619905,0.9728061174160132,21.0,8.410170523751523,8.0,0.5819123020706456,14.452642595499738,5.8914941128704825,4.282312042180951,1.2859217461989074,2.3308116055275403,1.0933417208553857,9.744525547445255
PT0002000103647515BL,0.6169953552120612,1.1658584204662128,0.0,5.0,0.0,0.0,0.0,78798,1.8895740634311704,0.0,1.1716425488702717,0.00045676004872107184,0.12474624441737718,1.6675840978593273,0.1948170731707317,0.0027405602923264312,0.00243605359317905,0.0006090133982947625,0.0,0.0,0.0,0.0,0.0,0.0006090133982947625,0.0015225334957369061,0.0006090133982947625,0.0006090133982947625,0.0018270401948842874,0.0015225334957369061,0.00243605359317905,0.08495736906211937,0.6571254567600487,1.7542630937880634,2.6775274056029232,2.671132764920828,2.5931790499390988,2.4963459196102313,0.6122339951918796,0.610027607088788,0.6159188034188035,0.6149394586894587,0.6184878439754208,0.6244259978806076,0.6228248387951595,0.6143215856677292,0.623625524398322,1.01514506237068,20.0,2.6775274056029232,5.0,0.0,4.5160501259924075,0.01532683719041819,0.31136446638564325,1.5765570053401234,1.1273015496809644,0.18159524392461773,3.1435523114355233
PT0002000105483259QH,0.23712563133629283,0.427216060716128,0.0,3.0,0.0,0.0,0.0,81771,1.8016443785878546,0.0,0.25568195718654435,0.15126173708920188,0.28589593114241,0.3656738425243291,0.26439482961222094,0.14847417840375587,0.1431924882629108,0.13380281690140844,0.14583333333333334,0.1396713615023474,0.142018779342723,0.1402582159624413,0.15258215962441316,0.15199530516431925,0.15463615023474178,0.16607981220657278,0.1687206572769953,0.16901408450704225,0.2717136150234742,0.33568075117370894,0.38028169014084506,0.3899647887323944,0.31954225352112675,0.3248239436619718,0.3617957746478873,0.3629694835680751,0.3585680751173709,0.23639935092663764,0.23697694278394535,0.23757472245943637,0.23796814464055102,0.24554455445544554,0.24419200546634778,0.22129186602870812,0.23888346270498123,0.23274389202118573,0.9742988877745052,18.0,0.3899647887323944,4.0,0.13380281690140844,2.9144736842105265,0.24858176838810642,0.20022858150632641,1.1763990292901585,0.4202829761306731,0.07546759750080252,1.0492379835873389
PT0002000106237165CF,0.08608298983237153,0.04851399295481729,0.0,0.98,0.08,0.06,0.084,43668,0.5635723509288891,0.2788007252853897,0.07550192413413964,0.07278058608058609,0.12053589743589743,0.07277041942604857,0.07256387665198238,0.07249010989010989,0.07253186813186814,0.07248131868131868,0.07247692307692306,0.07240439560439561,0.07258901098901098,0.07243076923076924,0.07251208791208792,0.07235604395604395,0.07237142857142857,0.07442417582417582,0.09312087912087912,0.1115010989010989,0.11984615384615385,0.11943076923076923,0.13135384615384615,0.14796263736263734,0.10783736263736264,0.07313406593406595,0.07224175824175824,0.07242197802197801,0.07265054945054944,0.0753228598909907,0.09282705561788748,0.09515178714537587,0.09179368893160339,0.09470278935556267,0.08120955587622254,0.07155598331729227,0.0899601884796615,0.0763839307192687,0.8490859346802929,18.0,0.14796263736263734,21.0,0.07224175824175824,2.048159415880742,0.10827948717948717,0.07255241930970845,1.2796924086493748,0.030381349885415083,0.02107986051978029,0.13375438596491226
PT0002000107046231FW,3.1173409817757247,4.027919986293736,0.0,27.0,1.0,1.0,4.0,78796,1.292101188109143,0.9623586311341263,1.2044023560475272,5.053542427933414,5.005075111652457,1.1481028151774786,1.0829268292682928,1.0803897685749086,1.08952496954933,1.0797807551766139,1.0121802679658953,0.9625456760048721,1.5651644336175397,4.0331912302070645,4.709500609013398,6.847442143727162,6.629719853836784,6.536236297198538,6.463154689403167,6.399208282582217,5.5581607795371495,4.422350791717418,3.9363580998781975,3.2512180267965896,1.6023142509135202,1.369671132764921,1.4494518879415348,1.3440925700365407,1.2314250913520097,3.915857893330959,4.088431739246594,3.9861976847729297,4.145375233686459,3.8644460277876735,0.9294418933239138,0.9275682360215529,4.0000712364873285,0.9285051887833959,0.23212216330396276,10.0,6.847442143727162,6.0,0.9625456760048721,7.113888010123379,5.552578156719448,1.0821509009520867,3.7965874333760428,2.661756514781871,2.3226162935173926,9.188564476885645
PT0002000107172384HT,5.535517251236315,3.501796334629251,0.0,34.0,5.0,3.0,7.0,69966,0.6326050801932108,0.7226063651245295,5.537599359524218,4.10099451303155,6.965877914951989,5.969029593943565,4.801237964236589,3.962620027434842,3.5401234567901234,3.381344307270233,3.3377914951989025,3.2801783264746227,3.282235939643347,3.2599451303155007,3.405349794238683,4.179698216735254,4.69718792866941,5.781550068587106,6.528463648834019,6.7633744855967075,7.157407407407407,7.299382716049383,7.078532235939643,6.9681069958847734,7.224622770919067,7.804869684499314,8.21227709190672,7.885116598079561,7.051440329218107,4.459134615384615,5.373419641954081,5.588818755635708,5.805747471713227,6.347259793607855,5.95345837054679,5.218194458238156,5.515114411882778,5.585972401469275,1.0128479636675944,21.0,8.21227709190672,8.0,3.2599451303155007,2.5191458026509572,6.768118427069044,4.165357807479043,1.3942857183069333,2.655416148647867,1.8102672459247606,10.982191780821918
